SubjectId	OriginGMT	DestinationGMT	Direction	q02_TripPurpose	q03_WhoPays	q11_DepartureOrArrivalIsImportant	q12_IdealDepTime	q13_IdealArrTime	q14_PartySize	q15_Age	q16_Income	Cont_Income	q17_Gender	q19_Occupation	q20_Education	AirlineFirstFlight_1	AirlineFirstFlight_2	AirlineFirstFlight_3	AirlineSecondFlight_1	AirlineSecondFlight_2	AirlineSecondFlight_3	AirplaneFirstFlight_1	AirplaneFirstFlight_2	AirplaneFirstFlight_3	AirplaneSecondFlight_1	AirplaneSecondFlight_2	AirplaneSecondFlight_3	DepartureTimeHours_1	DepartureTimeHours_2	DepartureTimeHours_3	DepartureTimeMins_1	DepartureTimeMins_2	DepartureTimeMins_3	ArrivalTimeHours_1	ArrivalTimeHours_2	ArrivalTimeHours_3	ArrivalTimeMins_1	ArrivalTimeMins_2	ArrivalTimeMins_3	FlyingTimeHours_1	FlyingTimeHours_2	FlyingTimeHours_3	TripTimeHours_1	TripTimeHours_2	TripTimeHours_3	Legroom_1	Legroom_2	Legroom_3	Fare_1	Fare_2	Fare_3	BestAlternative_1	BestAlternative_2	BestAlternative_3	TripPurpose
1688	300	300	1	2	1	1	555	-1	1	3.5	7	70	1	4	6	2	10	9	-1	-1	5	8	5	2	-1	3	8	18	9	10.5	1080	540	630	20.0833	13.5833	13.5833	1205	815	815	2.08333	2.58333	2.58333	2.08333	4.58333	3.08333	1	4	4	330	285	245	1	0	0	2
1689	480	480	1	4	1	0	-1	-1	2	5	1	10	2	11	2	3	5	7	-1	-1	3	3	7	8	-1	1	6	18	13.5	15	1080	810	900	19.0167	15.5167	18.5167	1141	931	1111	1.01667	1.51667	1.51667	1.01667	2.01667	3.51667	1	3	3	110	105	105	1	0	0	4
1690	480	300	2	2	1	2	-1	900	2	3.5	9	92.5	2	3	6	3	4	6	-1	-1	2	2	1	8	-1	3	7	10	12	6	600	720	360	17.6167	20.6167	15.6167	1057	1237	937	4.61667	5.11667	5.11667	4.61667	5.61667	6.61667	3	3	4	615	615	550	1	0	0	2
1691	300	480	0	2	1	1	570	-1	2	3.5	9	92.5	2	4	6	1	3	6	-1	-1	7	2	4	7	-1	2	6	16.5	7.5	18	990	450	1080	19.2167	12.7167	22.7167	1153	763	1363	5.71667	6.21667	6.21667	5.71667	8.21667	7.71667	3	4	2	855	695	775	1	0	0	2
1692	300	480	0	2	1	2	-1	900	3	3.5	4	40	2	6	6	4	10	5	-1	-1	1	7	2	7	-1	7	4	12	9	18	720	540	1080	13.5667	11.5667	21.5667	814	694	1294	4.56667	5.06667	5.06667	4.56667	5.56667	6.56667	3	3	4	480	650	595	1	0	0	2
1693	480	360	2	4	1	0	-1	-1	2	5	14	350	2	2	6	3	9	9	-1	-1	7	1	7	4	-1	4	2	10	7	11	600	420	660	15.4833	13.4833	18.4833	929	809	1109	3.48333	3.98333	3.98333	3.48333	4.48333	5.48333	4	1	2	465	570	595	1	0	0	4
1694	360	300	2	1	2	1	510	-1	3	3.5	11	137.5	2	2	7	5	2	4	-1	-1	5	1	4	1	-1	5	2	16.5	15	12	990	900	720	19.45	19.45	15.95	1167	1167	957	1.95	2.45	2.45	1.95	3.45	2.95	1	1	2	170	175	150	1	0	0	1
1695	300	480	0	2	1	1	975	-1	1	3.5	1	10	2	2	6	2	2	1	-1	-1	6	6	6	7	-1	4	6	10	9	12	600	540	720	13.1667	14.1667	16.1667	790	850	970	6.16667	6.66667	6.66667	6.16667	8.16667	7.16667	4	3	3	310	330	295	1	0	0	2
1696	480	300	2	2	1	1	615	-1	1	4	9	92.5	1	6	6	1	4	4	-1	-1	1	6	7	3	-1	8	1	12	12	11	720	720	660	20.1833	22.1833	21.6833	1211	1331	1301	5.18333	5.68333	5.68333	5.18333	7.18333	7.68333	3	1	4	390	360	360	1	0	0	2
1697	300	480	0	2	1	1	540	-1	2	3.5	6	60	2	5	3	4	1	2	-1	-1	7	5	3	5	-1	1	4	15	9	10.5	900	540	630	16.0833	12.5833	12.5833	965	755	755	4.08333	4.58333	4.58333	4.08333	6.58333	5.08333	4	1	3	220	280	235	1	0	0	2
1698	360	300	2	2	1	0	-1	-1	2	3.5	10	112.5	2	2	6	5	7	1	-1	-1	5	3	3	1	-1	5	1	14	7	12	840	420	720	17.3	12.3	17.3	1038	738	1038	2.3	2.8	2.8	2.3	4.3	4.3	4	4	4	365	285	380	0	1	0	2
1699	300	480	0	2	3	2	-1	780	4	6	9	92.5	2	1	6	5	1	5	-1	-1	4	3	4	7	-1	2	6	10.5	9	16.5	630	540	990	11.5833	11.5833	19.0833	695	695	1145	4.08333	4.58333	4.58333	4.08333	5.58333	5.58333	4	3	3	150	135	155	1	0	0	2
1700	300	300	1	1	2	2	-1	720	1	3.5	3	30	2	2	7	5	4	7	-1	-1	4	3	2	6	-1	1	5	16.5	18	10.5	990	1080	630	19.3167	22.8167	15.8167	1159	1369	949	2.81667	3.31667	3.31667	2.81667	4.81667	5.31667	4	3	2	385	385	335	0	0	1	1
1701	480	480	1	4	2	1	1080	-1	1	3.5	99	-1	99	99	99	11	4	3	-1	-1	4	5	3	3	-1	3	8	13.5	10.5	15	810	630	900	14.75	14.25	18.25	885	855	1095	1.25	1.75	1.75	1.25	3.75	3.25	3	4	2	240	190	200	0	1	0	4
1702	420	480	0	2	1	2	-1	600	3	3.5	5	50	1	3	6	2	3	2	-1	-1	5	2	2	2	-1	3	6	16.5	13.5	9	990	810	540	17.1167	15.1167	11.6167	1027	907	697	1.61667	2.11667	2.11667	1.61667	2.61667	3.61667	4	1	2	195	195	175	1	0	0	2
1703	360	360	1	3	1	2	-1	780	2	6	10	112.5	1	99	6	1	3	5	-1	-1	4	8	5	6	-1	1	4	12	10.5	15	720	630	900	13	14	18	780	840	1080	1	1.5	1.5	1	3.5	3	2	1	1	150	210	205	1	0	0	3
1704	480	480	1	2	1	1	360	-1	3	3.5	3	30	2	4	3	4	7	7	-1	-1	3	5	4	6	-1	4	7	9	7.5	7.5	540	450	450	11.5833	11.0833	12.5833	695	665	755	2.58333	3.08333	3.08333	2.58333	3.58333	5.08333	4	2	4	175	205	245	1	0	0	2
1705	480	300	2	1	2	2	-1	1140	2	6	14	350	1	2	3	8	2	4	-1	-1	7	8	6	6	-1	8	8	8	10	6	480	600	360	16.3667	20.3667	16.3667	982	1222	982	5.36667	5.86667	5.86667	5.36667	7.36667	7.36667	4	4	4	695	760	695	1	0	0	1
1706	360	480	0	2	1	1	960	-1	1	3.5	10	112.5	2	2	7	6	5	1	-1	-1	7	1	1	7	-1	3	4	10.5	10.5	9	630	630	540	12.1167	14.6167	13.1167	727	877	787	3.61667	4.11667	4.11667	3.61667	6.11667	6.11667	3	3	4	565	415	440	0	1	0	2
1707	480	480	1	2	1	1	660	-1	2	3.5	99	-1	2	12	6	2	7	4	-1	-1	6	3	3	8	-1	2	2	7.5	7.5	9	450	450	540	10.0833	12.5833	13.0833	605	755	785	2.58333	3.08333	3.08333	2.58333	5.08333	4.08333	2	1	4	310	310	270	1	0	0	2
1708	300	480	0	2	1	1	360	-1	2	3.5	1	10	2	3	5	6	9	3	-1	-1	7	7	2	4	-1	8	5	9	9	16.5	540	540	990	10.9833	12.4833	19.9833	659	749	1199	4.98333	5.48333	5.48333	4.98333	6.48333	6.48333	1	2	4	330	265	345	0	1	0	2
1709	360	480	0	1	2	2	-1	600	1	3.5	99	-1	1	2	8	5	9	2	-1	-1	6	8	5	5	-1	6	6	7.5	9	12	450	540	720	10	13.5	17	600	810	1020	4.5	5	5	4.5	6.5	7	3	1	4	380	315	330	1	0	0	1
1710	480	300	2	2	1	1	480	-1	1	3.5	5	50	1	3	6	3	4	6	-1	-1	2	2	1	8	-1	3	7	10	12	6	600	720	360	17.9833	20.9833	15.9833	1079	1259	959	4.98333	5.48333	5.48333	4.98333	5.98333	6.98333	3	3	4	915	915	820	0	0	1	2
1711	300	480	0	2	1	2	-1	720	2	6	9	92.5	1	1	6	5	7	10	-1	-1	3	1	2	5	-1	4	7	10.5	10.5	18	630	630	1080	13.3167	15.3167	22.8167	799	919	1369	5.81667	6.31667	6.31667	5.81667	7.81667	7.81667	1	1	3	890	930	735	1	0	0	2
1712	300	480	0	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	1	4	-1	-1	1	2	1	4	-1	4	1	16.5	13.5	18	990	810	1080	18.7333	17.2333	22.7333	1124	1034	1364	5.23333	5.73333	5.73333	5.23333	6.73333	7.73333	2	3	1	240	170	200	0	1	0	2
1713	480	480	1	1	2	1	720	-1	1	3.5	10	112.5	1	1	6	8	4	7	-1	-1	5	2	1	1	-1	6	3	10.5	16.5	13.5	630	990	810	11.5	19	16	690	1140	960	1	1.5	1.5	1	2.5	2.5	1	2	4	175	205	185	1	0	0	1
1714	480	360	2	2	1	1	1140	-1	1	2	2	20	2	12	3	6	4	4	-1	-1	11	5	5	8	-1	5	6	9	14	14	540	840	840	14.5	21	21	870	1260	1260	3.5	4	4	3.5	5	5	2	4	2	275	325	390	1	0	0	2
1715	300	300	1	3	1	1	600	-1	1	3.5	6	60	1	2	6	5	2	4	-1	-1	5	6	6	4	-1	1	8	9	10.5	9	540	630	540	10.6667	14.6667	13.1667	640	880	790	1.66667	2.16667	2.16667	1.66667	4.16667	4.16667	2	2	3	225	225	300	1	0	0	3
1716	300	480	0	2	1	2	-1	630	3	5	6	60	2	4	2	3	4	5	-1	-1	1	8	8	2	-1	8	1	7.5	15	12	450	900	720	8.58333	17.0833	15.0833	515	1025	905	4.08333	4.58333	4.58333	4.08333	5.08333	6.08333	2	2	3	465	465	520	1	0	0	2
1717	360	360	1	1	1	1	480	-1	1	6	13	187.5	1	2	6	3	9	9	-1	-1	7	1	7	4	-1	4	2	12	7.5	13.5	720	450	810	13	9.5	16.5	780	570	990	1	1.5	1.5	1	2	3	4	1	2	130	155	165	1	0	0	1
1718	300	480	0	4	2	0	-1	-1	1	3.5	6	60	2	6	6	8	5	6	-1	-1	1	7	5	4	-1	2	2	10.5	12	12	630	720	720	13.2167	17.2167	17.2167	793	1033	1033	5.71667	6.21667	6.21667	5.71667	8.21667	8.21667	4	1	2	655	655	465	1	0	0	4
1719	300	480	0	2	1	2	-1	720	5	3.5	10	112.5	1	2	7	5	8	2	-1	-1	6	5	7	3	-1	8	1	10.5	18	9	630	1080	540	13.0667	21.5667	12.5667	784	1294	754	5.56667	6.06667	6.06667	5.56667	6.56667	6.56667	4	2	1	405	500	405	1	0	0	2
1720	300	480	0	2	1	1	420	-1	2	5	10	112.5	2	1	8	3	4	6	-1	-1	3	4	2	7	-1	7	4	18	7.5	16.5	1080	450	990	19.8833	11.3833	19.8833	1193	683	1193	4.88333	5.38333	5.38333	4.88333	6.88333	6.38333	4	4	1	425	355	335	0	1	0	2
1721	300	480	0	2	1	1	1260	-1	2	3.5	9	92.5	1	1	3	3	4	6	-1	-1	3	4	2	7	-1	7	4	18	7.5	16.5	1080	450	990	19.0833	10.5833	19.0833	1145	635	1145	4.08333	4.58333	4.58333	4.08333	6.08333	5.58333	4	4	1	415	345	330	1	0	0	2
1722	300	480	0	2	1	1	525	-1	3	5	13	187.5	2	5	3	3	9	1	-1	-1	4	3	6	3	-1	5	3	16.5	10.5	10.5	990	630	630	19.3167	14.3167	15.3167	1159	859	919	5.81667	6.31667	6.31667	5.81667	6.81667	7.81667	1	4	1	370	445	370	1	0	0	2
1723	480	300	2	2	1	2	-1	810	2	3.5	3	30	1	12	6	11	2	4	-1	-1	7	5	4	2	-1	6	2	6	9	12	360	540	720	14.5333	18.5333	22.0333	872	1112	1322	5.53333	6.03333	6.03333	5.53333	6.53333	7.03333	3	3	1	700	730	670	0	0	1	2
1724	480	300	2	2	1	1	1140	-1	1	3.5	11	137.5	1	2	6	1	3	6	-1	-1	7	2	4	7	-1	2	6	12	6	13	720	360	780	20.5333	17.0333	23.5333	1232	1022	1412	5.53333	6.03333	6.03333	5.53333	8.03333	7.53333	3	4	2	960	780	870	1	0	0	2
1725	300	480	0	2	1	1	600	-1	2	3.5	9	92.5	2	2	9	6	2	7	-1	-1	1	4	3	3	-1	1	7	10.5	15	16.5	630	900	990	13.1167	19.6167	21.1167	787	1177	1267	5.61667	6.11667	6.11667	5.61667	7.61667	7.61667	3	2	2	295	340	355	1	0	0	2
1726	480	360	2	2	1	1	300	-1	1	3.5	6	60	1	2	6	9	7	1	-1	-1	7	2	8	6	-1	8	6	10	8	14	600	480	840	15.9333	15.4333	20.9333	956	926	1256	3.93333	4.43333	4.43333	3.93333	5.43333	4.93333	1	1	2	260	260	235	1	0	0	2
1727	480	300	2	2	1	1	1320	-1	1	2	3	30	2	6	6	5	3	1	-1	-1	2	5	8	4	-1	3	3	12	7	10	720	420	600	20.6	18.1	20.6	1236	1086	1236	5.6	6.1	6.1	5.6	8.1	7.6	4	2	4	340	430	430	1	0	0	2
1728	420	480	0	1	3	2	-1	1185	1	5	10	112.5	2	2	6	5	1	6	-1	-1	7	1	5	6	-1	1	4	18	12	9	1080	720	540	19.4167	14.9167	11.9167	1165	895	715	2.41667	2.91667	2.91667	2.41667	3.91667	3.91667	1	2	4	455	360	455	0	1	0	1
1729	480	480	1	2	1	1	840	-1	1	3.5	9	92.5	2	2	9	1	2	7	-1	-1	10	7	8	8	-1	6	4	16.5	13.5	9	990	810	540	18.4	16.9	11.9	1104	1014	714	1.9	2.4	2.4	1.9	3.4	2.9	2	3	4	290	265	225	0	0	1	2
1730	300	480	0	2	1	1	660	-1	2	5	8	80	1	2	3	6	5	11	-1	-1	4	7	3	2	-1	6	1	13.5	16.5	7.5	810	990	450	15.95	20.45	10.95	957	1227	657	5.45	5.95	5.95	5.45	6.95	6.45	1	1	2	210	280	255	1	0	0	2
1731	300	480	0	2	1	2	-1	960	1	6	6	60	2	2	3	6	5	11	-1	-1	4	7	3	2	-1	6	1	13.5	16.5	7.5	810	990	450	15.3833	19.8833	10.3833	923	1193	623	4.88333	5.38333	5.38333	4.88333	6.38333	5.88333	1	1	2	235	315	290	1	0	0	2
1732	300	300	1	2	1	1	420	-1	1	6	11	137.5	1	1	6	4	7	3	-1	-1	5	2	7	8	-1	1	6	12	15	9	720	900	540	13.95	18.95	11.95	837	1137	717	1.95	2.45	2.45	1.95	3.95	2.95	2	4	2	655	515	625	0	1	0	2
1733	480	300	2	2	1	1	600	-1	1	2	2	20	1	6	3	5	5	5	-1	-1	2	8	4	7	-1	8	3	11	12	7	660	720	420	18.3833	21.3833	16.3833	1103	1283	983	4.38333	4.88333	4.88333	4.38333	6.38333	6.38333	3	2	2	420	365	310	0	0	1	2
1734	300	480	0	2	1	2	-1	780	3	3.5	4	40	1	1	7	8	5	5	-1	-1	6	6	4	3	-1	1	3	18	9	7.5	1080	540	450	20.1333	13.6333	12.1333	1208	818	728	5.13333	5.63333	5.63333	5.13333	7.63333	7.63333	1	4	1	355	305	355	0	1	0	2
1735	360	480	0	2	1	1	1230	-1	2	3	6	60	1	2	3	3	6	6	-1	-1	3	1	1	8	-1	1	8	16.5	9	12	990	540	720	17.1667	12.1667	14.1667	1030	730	850	2.66667	3.16667	3.16667	2.66667	5.16667	4.16667	4	2	1	330	405	405	1	0	0	2
1736	300	480	0	2	1	1	690	-1	1	5	9	92.5	2	2	6	7	4	9	-1	-1	5	3	4	8	-1	8	5	16.5	10.5	7.5	990	630	450	18.0667	13.5667	11.5667	1084	814	694	4.56667	5.06667	5.06667	4.56667	6.06667	7.06667	3	2	2	430	495	405	1	0	0	2
1737	480	360	2	4	1	1	570	-1	2	5	14	350	1	2	8	8	4	7	-1	-1	5	2	1	1	-1	6	3	9	13	11	540	780	660	14.4833	19.9833	17.9833	869	1199	1079	3.48333	3.98333	3.98333	3.48333	4.98333	4.98333	1	2	4	465	545	495	1	0	0	4
1738	480	300	2	2	1	2	-1	1200	2	5	10	112.5	2	2	6	4	7	7	-1	-1	3	8	6	2	-1	2	4	12	12	12	720	720	720	19.9833	21.9833	20.9833	1199	1319	1259	4.98333	5.48333	5.48333	4.98333	6.98333	5.98333	3	1	1	1275	1100	1040	0	1	0	2
1739	420	300	2	1	2	2	-1	1230	2	3.5	11	137.5	1	1	6	1	3	5	-1	-1	4	8	5	6	-1	1	4	10	9	12	600	540	720	14.8	16.3	18.8	888	978	1128	2.8	3.3	3.3	2.8	5.3	4.8	2	1	1	420	590	565	1	0	0	1
1740	300	300	1	2	1	1	360	-1	1	3.5	6	60	1	2	6	3	5	7	-1	-1	3	7	5	7	-1	5	1	13.5	12	10.5	810	720	630	15.4333	15.9333	13.4333	926	956	806	1.93333	2.43333	2.43333	1.93333	3.93333	2.93333	2	4	2	285	315	270	1	0	0	2
1741	480	300	2	2	1	2	-1	960	2	6	14	350	2	4	6	1	10	3	-1	-1	4	4	1	2	-1	5	3	6	6	7	360	360	420	14.45	16.45	17.95	867	987	1077	5.45	5.95	5.95	5.45	7.45	7.95	4	3	2	595	565	715	1	0	0	2
1742	480	300	2	2	1	1	1230	-1	1	3.5	4	40	1	5	5	11	3	9	-1	-1	2	3	1	7	-1	1	2	10	11	13	600	660	780	18	21	23.5	1080	1260	1410	5	5.5	5.5	5	7	7.5	3	1	4	240	225	270	1	0	0	2
1743	480	300	2	2	1	1	720	-1	1	3.5	99	-1	2	1	7	3	1	3	-1	-1	1	2	6	2	-1	8	2	11	6	11	660	360	660	19.5333	17.0333	20.5333	1172	1022	1232	5.53333	6.03333	6.03333	5.53333	8.03333	6.53333	3	3	1	520	670	730	1	0	0	2
1744	480	300	2	2	1	2	-1	450	99	99	99	-1	99	99	99	2	6	5	-1	-1	7	2	3	4	-1	7	3	13	8	9	780	480	540	21.6333	17.6333	20.1333	1298	1058	1208	5.63333	6.13333	6.13333	5.63333	6.63333	8.13333	4	2	4	510	560	560	1	0	0	2
1745	480	480	1	2	1	1	720	-1	1	3.5	7	70	2	2	7	5	3	9	-1	-1	6	2	2	5	-1	6	8	15	13.5	15	900	810	900	16.9667	16.9667	18.4667	1018	1018	1108	1.96667	2.46667	2.46667	1.96667	3.46667	3.46667	2	4	2	250	275	275	1	0	0	2
1746	480	300	2	2	1	2	-1	1020	-1	-1	-1	-1	-1	-1	-1	1	1	8	-1	-1	6	6	8	4	-1	3	3	8	6	6	480	360	360	16.5333	16.0333	16.0333	992	962	962	5.53333	6.03333	6.03333	5.53333	7.03333	7.03333	3	1	1	1005	870	1050	1	0	0	2
1747	480	420	2	2	1	2	-1	1290	1	3.5	6	60	2	4	99	4	2	5	-1	-1	7	5	2	7	-1	5	2	7.5	16.5	15	450	990	900	10.1	21.6	19.1	606	1296	1146	1.6	2.1	2.1	1.6	4.1	3.1	4	2	1	235	210	210	1	0	0	2
1748	360	300	2	2	1	2	-1	840	1	2	4	40	2	2	6	1	7	5	-1	-1	2	7	7	2	-1	7	8	9	10	11	540	600	660	12.4167	15.4167	16.4167	745	925	985	2.41667	2.91667	2.91667	2.41667	4.41667	4.41667	2	3	1	290	210	290	0	1	0	2
1749	300	480	0	1	2	2	-1	1425	1	3.5	11	137.5	2	1	7	4	5	2	-1	-1	8	7	3	5	-1	3	2	9	13	11	540	780	660	12.0333	17.0333	16.5333	722	1022	992	6.03333	6.53333	6.53333	6.03333	7.03333	8.53333	3	4	2	620	500	650	0	1	0	1
1750	300	480	0	2	1	1	1020	-1	2	3.5	99	-1	1	99	99	6	2	7	-1	-1	1	4	3	3	-1	1	7	10.5	15	16.5	630	900	990	12.2833	18.7833	20.2833	737	1127	1217	4.78333	5.28333	5.28333	4.78333	6.78333	6.78333	3	2	2	330	385	400	1	0	0	2
1751	300	300	1	2	1	1	-1	-1	2	3.5	9	92.5	1	2	6	3	6	6	-1	-1	3	6	2	7	-1	5	2	9	18	9	540	1080	540	10.9167	21.4167	12.9167	655	1285	775	1.91667	2.41667	2.41667	1.91667	3.41667	3.91667	3	1	4	185	155	185	1	0	0	2
1752	300	300	1	2	1	1	1080	-1	1	5	5	50	2	3	3	5	6	3	-1	-1	2	4	8	8	-1	6	4	10.5	15	15	630	900	900	12.5833	19.5833	19.5833	755	1175	1175	2.08333	2.58333	2.58333	2.08333	4.58333	4.58333	1	4	1	140	165	160	1	0	0	2
1753	300	300	1	2	1	1	1200	-1	2	3.5	10	112.5	1	1	6	7	3	3	-1	-1	9	5	7	5	-1	2	3	16.5	15	12	990	900	720	18.1667	17.6667	15.6667	1090	1060	940	1.66667	2.16667	2.16667	1.66667	2.66667	3.66667	3	3	4	240	180	240	0	1	0	2
1754	420	420	1	2	1	1	600	-1	1	2	7	70	2	1	5	3	6	5	-1	-1	1	3	8	2	-1	2	5	12	12	7.5	720	720	450	13.3667	15.8667	10.3667	802	952	622	1.36667	1.86667	1.86667	1.36667	3.86667	2.86667	1	3	2	365	350	420	0	1	0	2
1755	480	480	1	2	1	2	-1	720	1	3.5	4	40	1	2	6	7	3	7	-1	-1	2	2	4	4	-1	5	8	15	7.5	16.5	900	450	990	16.0167	10.5167	19.0167	961	631	1141	1.01667	1.51667	1.51667	1.01667	3.01667	2.51667	1	1	2	80	105	80	1	0	0	2
1756	300	480	0	2	1	2	-1	900	2	3.5	8	80	2	5	3	4	7	3	-1	-1	5	4	5	7	-1	5	1	15	10.5	12	900	630	720	17.2333	13.7333	16.7333	1034	824	1004	5.23333	5.73333	5.73333	5.23333	6.23333	7.73333	1	3	3	280	280	280	1	0	0	2
1757	300	480	0	4	1	1	480	-1	5	5	11	137.5	2	1	6	3	7	4	-1	-1	2	4	3	5	-1	3	2	16.5	18	7.5	990	1080	450	18.4667	21.9667	10.4667	1108	1318	628	4.96667	5.46667	5.46667	4.96667	6.96667	5.96667	4	3	3	185	165	160	1	0	0	4
1758	480	360	2	2	1	1	390	-1	1	3.5	6	60	2	2	3	1	6	4	-1	-1	5	4	7	3	-1	2	5	11	8	14	660	480	840	16.9333	15.4333	20.9333	1016	926	1256	3.93333	4.43333	4.43333	3.93333	5.43333	4.93333	4	4	1	405	440	350	1	0	0	2
1759	300	480	0	2	1	1	1065	-1	1	3.5	1	10	1	1	7	3	7	4	-1	-1	2	4	3	5	-1	3	2	16.5	18	7.5	990	1080	450	19.0667	22.5667	11.0667	1144	1354	664	5.56667	6.06667	6.06667	5.56667	7.56667	6.56667	4	3	3	240	215	205	1	0	0	2
1760	480	300	2	2	1	2	-1	1020	2	3.5	9	92.5	2	2	6	5	9	2	-1	-1	6	8	5	5	-1	6	6	6	7	9	360	420	540	14.2	17.2	19.7	852	1032	1182	5.2	5.7	5.7	5.2	7.2	7.7	3	1	4	405	330	350	1	0	0	2
1761	300	480	0	1	2	2	-1	960	1	3.5	99	-1	1	2	6	5	2	2	-1	-1	3	7	7	3	-1	2	5	15	7.5	16.5	900	450	990	17.9833	12.9833	21.9833	1079	779	1319	5.98333	6.48333	6.48333	5.98333	8.48333	8.48333	3	3	4	565	565	620	1	0	0	1
1762	300	480	0	2	1	1	600	-1	2	5	8	80	2	2	2	1	4	4	-1	-1	1	6	7	3	-1	8	1	16.5	16.5	15	990	990	900	17.5833	19.5833	18.5833	1055	1175	1115	4.08333	4.58333	4.58333	4.08333	6.08333	6.58333	3	1	4	310	285	285	1	0	0	2
1763	480	480	1	2	1	2	-1	900	1	2	1	10	2	6	6	3	1	7	-1	-1	6	5	5	7	-1	7	5	16.5	15	13.5	990	900	810	18.5	18.5	18	1110	1110	1080	2	2.5	2.5	2	3.5	4.5	1	1	3	305	320	295	0	0	1	2
1764	300	300	1	2	1	2	-1	900	2	5	9	92.5	2	1	6	2	6	6	-1	-1	4	8	2	3	-1	6	2	10.5	7.5	7.5	630	450	450	13.0167	11.0167	12.5167	781	661	751	2.51667	3.01667	3.01667	2.51667	3.51667	5.01667	1	3	3	270	260	200	0	0	1	2
1765	480	300	2	2	1	2	-1	525	1	5	13	187.5	1	1	6	3	8	1	-1	-1	4	7	4	5	-1	1	5	7	11	11	420	660	660	15.2	21.2	20.7	912	1272	1242	5.2	5.7	5.7	5.2	7.2	6.7	2	3	4	875	875	620	0	0	1	2
1766	300	360	0	2	1	1	1005	-1	2	3.5	13	187.5	2	1	7	4	6	11	-1	-1	9	6	4	5	-1	3	1	12	10.5	16.5	720	630	990	12.9667	13.9667	18.9667	778	838	1138	1.96667	2.46667	2.46667	1.96667	4.46667	3.46667	2	1	4	225	245	225	1	0	0	2
1767	300	480	0	1	2	1	420	-1	1	3	9	92.5	1	4	5	4	5	4	-1	-1	2	1	1	4	-1	6	5	13.5	10.5	15	810	630	900	15.95	14.95	18.45	957	897	1107	5.45	5.95	5.95	5.45	7.45	6.45	1	2	4	355	375	390	1	0	0	1
1768	300	300	1	1	2	1	900	-1	1	3.5	10	112.5	2	2	8	3	5	7	-1	-1	3	3	7	8	-1	1	6	18	13.5	15	1080	810	900	19.1	15.6	18.6	1146	936	1116	1.1	1.6	1.6	1.1	2.1	3.6	1	3	3	100	95	95	1	0	0	1
1769	480	480	1	2	1	1	660	-1	1	3.5	7	70	2	1	6	2	2	1	-1	-1	6	1	4	8	-1	2	1	15	15	10.5	900	900	630	15.9667	16.9667	13.9667	958	1018	838	0.966667	1.46667	1.46667	0.966667	1.96667	3.46667	3	4	2	250	200	250	1	0	0	2
1770	300	360	0	2	1	1	600	-1	-1	-1	-1	-1	-1	-1	-1	6	4	2	-1	-1	3	4	4	2	-1	4	4	18	13.5	15	1080	810	900	20.0833	17.0833	18.5833	1205	1025	1115	3.08333	3.58333	3.58333	3.08333	4.58333	4.58333	3	1	1	435	435	435	1	0	0	2
1771	480	420	2	2	1	1	780	-1	1	5	8	80	2	2	3	3	9	1	-1	-1	4	3	6	3	-1	5	3	13	9	9	780	540	540	16.2833	13.2833	14.2833	977	797	857	2.28333	2.78333	2.78333	2.28333	3.28333	4.28333	1	4	1	270	330	270	1	0	0	2
1772	480	300	2	1	2	1	600	-1	1	5	4	40	2	5	2	2	2	1	-1	-1	6	6	6	7	-1	4	6	9	8	11	540	480	660	16.4833	17.4833	19.4833	989	1049	1169	4.48333	4.98333	4.98333	4.48333	6.48333	5.48333	4	3	3	235	250	225	0	0	1	1
1773	300	480	0	2	1	1	1020	-1	4	3.5	8	80	2	2	7	9	11	4	-1	-1	11	7	4	2	-1	4	4	12	15	9	720	900	540	13.3	18.8	12.3	798	1128	738	4.3	4.8	4.8	4.3	6.8	6.3	4	2	4	190	210	180	1	0	0	2
1774	300	480	0	1	2	2	-1	780	2	5	99	-1	1	1	6	1	3	5	-1	-1	4	8	5	6	-1	1	4	12	10.5	15	720	630	900	14.25	15.25	19.25	855	915	1155	5.25	5.75	5.75	5.25	7.75	7.25	2	1	1	585	820	785	1	0	0	1
1775	360	300	2	2	1	2	-1	720	2	3	6	60	2	2	6	4	10	5	-1	-1	1	7	2	7	-1	7	4	10	8	14	600	480	840	13.8333	12.8333	19.8333	830	770	1190	2.83333	3.33333	3.33333	2.83333	3.83333	4.83333	3	3	4	395	530	485	1	0	0	2
1776	300	300	1	2	1	1	600	-1	2	3.5	5	50	2	2	6	10	10	2	-1	-1	5	1	7	7	-1	1	1	9	7.5	7.5	540	450	450	11.5167	11.5167	11.5167	691	691	691	2.51667	3.01667	3.01667	2.51667	4.01667	4.01667	2	4	2	355	450	375	1	0	0	2
1777	480	480	1	2	1	1	780	-1	4	3.5	12	162.5	1	1	6	7	6	1	-1	-1	6	2	5	2	-1	1	7	7.5	18	7.5	450	1080	450	8.75	21.25	9.75	525	1275	585	1.25	1.75	1.75	1.25	3.25	2.25	1	2	4	140	115	130	1	0	0	2
1778	480	300	2	2	1	2	-1	990	2	3.5	11	137.5	2	2	6	7	3	7	-1	-1	2	2	4	4	-1	5	8	11	6	12	660	360	720	19.5333	16.5333	22.0333	1172	992	1322	5.53333	6.03333	6.03333	5.53333	7.53333	7.03333	1	1	2	390	525	390	1	0	0	2
