	ID	CAR_AV_0	CAR_AV_1	CAR_AV_2	CAR_AV_3	CAR_AV_4	CAR_AV_5	CAR_AV_6	CAR_AV_7	CAR_AV_8	CAR_CO_0	CAR_CO_1	CAR_CO_2	CAR_CO_3	CAR_CO_4	CAR_CO_5	CAR_CO_6	CAR_CO_7	CAR_CO_8	CAR_TT_0	CAR_TT_1	CAR_TT_2	CAR_TT_3	CAR_TT_4	CAR_TT_5	CAR_TT_6	CAR_TT_7	CAR_TT_8	CHOICE_0	CHOICE_1	CHOICE_2	CHOICE_3	CHOICE_4	CHOICE_5	CHOICE_6	CHOICE_7	CHOICE_8	SM_AV_0	SM_AV_1	SM_AV_2	SM_AV_3	SM_AV_4	SM_AV_5	SM_AV_6	SM_AV_7	SM_AV_8	SM_CO_0	SM_CO_1	SM_CO_2	SM_CO_3	SM_CO_4	SM_CO_5	SM_CO_6	SM_CO_7	SM_CO_8	SM_HE_0	SM_HE_1	SM_HE_2	SM_HE_3	SM_HE_4	SM_HE_5	SM_HE_6	SM_HE_7	SM_HE_8	SM_SEATS_0	SM_SEATS_1	SM_SEATS_2	SM_SEATS_3	SM_SEATS_4	SM_SEATS_5	SM_SEATS_6	SM_SEATS_7	SM_SEATS_8	SM_TT_0	SM_TT_1	SM_TT_2	SM_TT_3	SM_TT_4	SM_TT_5	SM_TT_6	SM_TT_7	SM_TT_8	TRAIN_AV_0	TRAIN_AV_1	TRAIN_AV_2	TRAIN_AV_3	TRAIN_AV_4	TRAIN_AV_5	TRAIN_AV_6	TRAIN_AV_7	TRAIN_AV_8	TRAIN_CO_0	TRAIN_CO_1	TRAIN_CO_2	TRAIN_CO_3	TRAIN_CO_4	TRAIN_CO_5	TRAIN_CO_6	TRAIN_CO_7	TRAIN_CO_8	TRAIN_HE_0	TRAIN_HE_1	TRAIN_HE_2	TRAIN_HE_3	TRAIN_HE_4	TRAIN_HE_5	TRAIN_HE_6	TRAIN_HE_7	TRAIN_HE_8	TRAIN_TT_0	TRAIN_TT_1	TRAIN_TT_2	TRAIN_TT_3	TRAIN_TT_4	TRAIN_TT_5	TRAIN_TT_6	TRAIN_TT_7	TRAIN_TT_8	INCOME	FIRST	PURPOSE	DEST	TICKET	LUGGAGE	MALE	SP	SURVEY	GROUP	ORIGIN	QuestionID	GA	WHO	AGE	index
608	609	1	1	1	1	1	1	1	1	1	50	40	40	65	65	50	40	65	65	90	117	72	117	72	117	90	90	90	2	2	2	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	91	76	80	80	83	83	98	86	111	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	34	37	41	41	41	41	37	34	41	1	1	1	1	1	1	1	1	1	84	63	63	63	70	70	84	70	84	120	120	120	60	120	60	60	120	30	106	85	106	92	92	85	85	85	92	2	0	3	1	3	1	1	1	1	3	2	1	0	1	2	5473
609	610	1	1	1	1	1	1	1	1	1	48	78	60	78	48	60	48	78	60	100	130	130	80	130	80	80	80	100	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	90	103	98	98	91	83	98	103	103	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	70	66	63	63	63	66	63	66	66	1	1	1	1	1	1	1	1	1	80	80	72	72	80	72	96	96	80	30	120	30	60	30	30	60	30	60	143	143	143	110	121	121	121	143	121	2	0	3	1	3	1	1	1	1	3	2	1	0	1	3	5482
610	611	1	1	1	1	1	1	1	1	1	70	56	56	91	91	70	56	91	91	120	156	96	156	96	156	120	120	120	2	2	3	2	2	2	3	2	1	1	1	1	1	1	1	1	1	1	99	83	90	90	90	90	106	95	123	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	57	62	68	68	68	68	62	57	68	1	1	1	1	1	1	1	1	1	96	72	72	72	80	80	96	80	96	120	120	120	60	120	60	60	120	30	164	125	164	138	138	125	125	125	138	1	0	3	2	3	1	1	1	1	3	25	1	0	1	5	5491
611	612	1	1	1	1	1	1	1	1	1	70	91	56	56	91	56	70	70	70	169	169	169	104	130	130	104	130	104	3	3	3	3	2	3	3	3	3	1	1	1	1	1	1	1	1	1	144	132	165	144	108	132	165	114	128	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	109	103	117	109	109	103	117	117	103	1	1	1	1	1	1	1	1	1	119	119	119	99	89	89	119	89	99	120	30	60	30	60	120	120	30	60	192	176	224	176	224	192	176	176	224	2	0	3	2	3	1	0	1	1	3	15	1	0	1	3	5500
612	613	1	1	1	1	1	1	1	1	1	95	76	76	123	123	95	76	123	123	150	195	120	195	120	195	150	150	150	3	2	3	2	3	2	3	3	3	1	1	1	1	1	1	1	1	1	108	91	95	95	98	98	114	99	128	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	92	95	99	99	99	99	95	92	99	1	1	1	1	1	1	1	1	1	108	81	81	81	90	90	108	90	108	120	120	120	60	120	60	60	120	30	164	125	164	138	138	125	125	125	138	2	0	3	1	3	1	1	1	1	3	22	1	0	1	3	5509
613	614	1	1	1	1	1	1	1	1	1	115	92	92	149	149	115	92	149	149	190	247	152	247	152	247	190	190	190	2	2	3	2	3	2	2	2	2	1	1	1	1	1	1	1	1	1	156	128	132	132	139	139	165	144	198	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	63	71	81	81	81	81	71	63	81	1	1	1	1	1	1	1	1	1	148	111	111	111	123	123	148	123	148	120	120	120	60	120	60	60	120	30	236	182	236	200	200	182	182	182	200	2	0	3	25	3	0	1	1	1	3	1	1	0	2	2	5518
614	615	1	1	1	1	1	1	1	1	1	84	136	105	136	84	105	84	136	105	170	221	221	136	221	136	136	136	170	3	2	1	1	2	3	3	2	1	1	1	1	1	1	1	1	1	1	123	149	139	139	128	114	139	149	149	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	89	81	75	75	75	81	75	81	81	1	1	1	1	1	1	1	1	1	108	108	97	97	108	97	130	130	108	30	120	30	60	30	30	60	30	60	222	222	222	173	189	189	189	222	189	2	0	3	1	3	0	1	1	1	3	22	1	0	2	2	5527
615	616	1	1	1	1	1	1	1	1	1	135	175	108	108	175	108	135	135	135	286	286	286	176	220	220	176	220	176	2	2	3	3	2	3	3	2	2	1	1	1	1	1	1	1	1	1	177	165	210	182	132	165	210	144	156	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	80	71	92	80	80	71	92	92	71	1	1	1	1	1	1	1	1	1	154	154	154	128	115	115	154	115	128	120	30	60	30	60	120	120	30	60	247	224	292	224	292	247	224	224	292	2	0	3	17	3	0	1	1	1	3	22	1	0	2	2	5536
616	617	1	1	1	1	1	1	1	1	1	48	78	60	78	48	60	48	78	60	90	117	117	72	117	72	72	72	90	2	2	2	3	2	2	2	3	2	1	1	1	1	1	1	1	1	1	86	99	95	95	90	80	95	99	99	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	53	49	46	46	46	49	46	49	49	1	1	1	1	1	1	1	1	1	76	76	68	68	76	68	91	91	76	30	120	30	60	30	30	60	30	60	125	125	125	94	104	104	104	125	104	3	0	3	1	3	0	1	1	1	3	2	1	0	2	2	5545
617	618	1	1	1	1	1	1	1	1	1	135	175	108	108	175	108	135	135	135	273	273	273	168	210	210	168	210	168	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	165	156	198	172	128	156	198	132	144	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	71	63	81	71	71	63	81	81	63	1	1	1	1	1	1	1	1	1	148	148	148	123	111	111	148	111	123	120	30	60	30	60	120	120	30	60	200	182	236	182	236	200	182	182	236	3	0	3	1	3	0	1	1	1	3	25	1	0	2	2	5554
618	619	1	1	1	1	1	1	1	1	1	155	124	124	201	201	155	124	201	201	250	325	200	325	200	325	250	250	250	2	2	3	2	3	2	3	2	2	1	1	1	1	1	1	1	1	1	177	139	149	149	156	156	189	161	215	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	125	133	143	143	143	143	133	125	143	1	1	1	1	1	1	1	1	1	167	125	125	125	139	139	167	139	167	120	120	120	60	120	60	60	120	30	308	236	308	260	260	236	236	236	260	4	0	3	25	3	0	1	1	1	3	17	1	0	2	2	5563
619	620	1	1	1	1	1	1	1	1	1	56	91	70	91	56	70	56	91	70	90	117	117	72	117	72	72	72	90	2	2	2	3	2	2	3	3	3	1	1	1	1	1	1	1	1	1	83	98	91	91	86	76	91	98	98	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	41	37	34	34	34	37	34	37	37	1	1	1	1	1	1	1	1	1	70	70	63	63	70	63	84	84	70	30	120	30	60	30	30	60	30	60	106	106	106	85	92	92	92	106	92	2	0	3	1	3	0	1	1	1	3	2	1	0	2	3	5572
620	621	1	1	1	1	1	1	1	1	1	55	44	44	71	71	55	44	71	71	80	104	64	104	64	104	80	80	80	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	80	63	65	65	68	68	83	71	95	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	40	43	47	47	47	47	43	40	47	1	1	1	1	1	1	1	1	1	74	56	56	56	62	62	74	62	74	120	120	120	60	120	60	60	120	30	116	89	116	98	98	89	89	89	98	2	0	3	2	3	0	1	1	1	3	22	1	0	2	3	5581
621	622	1	1	1	1	1	1	1	1	1	100	80	80	130	130	100	80	130	130	170	221	136	221	136	221	170	170	170	3	2	3	2	3	3	2	3	3	1	1	1	1	1	1	1	1	1	132	108	116	116	116	116	144	128	165	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	68	74	82	82	82	82	74	68	82	1	1	1	1	1	1	1	1	1	127	95	95	95	106	106	127	106	127	120	120	120	60	120	60	60	120	30	216	165	216	182	182	165	165	165	182	3	0	3	1	3	0	1	1	1	3	22	1	0	2	3	5590
622	623	1	1	1	1	1	1	1	1	1	65	52	52	84	84	65	52	84	84	100	130	80	130	80	130	100	100	100	3	2	3	2	3	2	3	3	3	1	1	1	1	1	1	1	1	1	98	83	86	86	90	90	103	91	116	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	66	69	73	73	73	73	69	66	73	1	1	1	1	1	1	1	1	1	96	72	72	72	80	80	96	80	96	120	120	120	60	120	60	60	120	30	142	106	142	118	118	106	106	106	118	4	0	3	1	3	0	1	1	1	3	2	1	0	2	3	5599
623	624	1	1	1	1	1	1	1	1	1	68	110	85	110	68	85	68	110	85	130	169	169	104	169	104	104	104	130	3	2	2	3	2	3	3	3	2	1	1	1	1	1	1	1	1	1	98	116	108	108	103	91	111	116	116	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	80	74	69	69	69	74	69	74	74	1	1	1	1	1	1	1	1	1	83	83	75	75	83	75	100	100	83	30	120	30	60	30	30	60	30	60	132	132	132	102	112	112	112	132	112	3	0	3	25	3	0	1	1	1	3	2	1	0	2	3	5608
624	625	1	1	1	1	1	1	1	1	1	120	96	96	156	156	120	96	156	156	200	260	160	260	160	260	200	200	200	2	2	3	2	3	2	3	2	2	1	1	1	1	1	1	1	1	1	139	114	123	123	123	123	149	128	172	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	100	106	114	114	114	114	106	100	114	1	1	1	1	1	1	1	1	1	130	97	97	97	108	108	130	108	130	120	120	120	60	120	60	60	120	30	255	194	255	214	214	194	194	194	214	3	0	3	1	3	0	1	1	1	3	22	1	0	2	4	5617
625	626	1	1	1	1	1	1	1	1	1	100	80	80	130	130	100	80	130	130	130	169	104	169	104	169	130	130	130	2	2	3	2	3	2	2	2	2	1	1	1	1	1	1	1	1	1	108	90	91	91	95	95	111	99	128	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	83	88	94	94	94	94	88	83	94	1	1	1	1	1	1	1	1	1	103	77	77	77	86	86	103	86	103	120	120	120	60	120	60	60	120	30	190	151	190	164	164	151	151	151	164	1	0	3	25	3	1	0	1	1	3	2	1	0	2	2	5626
626	627	1	1	1	1	1	1	1	1	1	90	117	72	72	117	72	90	90	90	195	195	195	120	150	150	120	150	120	3	2	3	3	2	3	3	2	3	1	1	1	1	1	1	1	1	1	156	149	177	156	123	144	177	128	132	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	128	122	136	128	128	122	136	136	122	1	1	1	1	1	1	1	1	1	137	137	137	114	103	103	137	103	114	120	30	60	30	60	120	120	30	60	233	210	278	210	278	233	210	210	278	2	0	3	17	3	1	1	1	1	3	2	1	0	2	2	5635
627	628	1	1	1	1	1	1	1	1	1	85	68	68	110	110	85	68	110	110	120	156	96	156	96	156	120	120	120	2	2	3	2	3	2	2	2	2	1	1	1	1	1	1	1	1	1	99	83	86	86	90	90	106	91	123	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	44	49	55	55	55	55	49	44	55	1	1	1	1	1	1	1	1	1	96	72	72	72	80	80	96	80	96	120	120	120	60	120	60	60	120	30	146	114	146	125	125	114	114	114	125	2	0	3	25	3	1	1	1	1	3	2	1	0	2	2	5644
628	629	1	1	1	1	1	1	1	1	1	75	60	60	97	97	75	60	97	97	110	143	88	143	88	143	110	110	110	3	2	3	1	2	2	3	2	3	1	1	1	1	1	1	1	1	1	103	86	90	90	91	91	108	98	123	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	68	71	75	75	75	75	71	68	75	1	1	1	1	1	1	1	1	1	100	75	75	75	83	83	100	83	100	120	120	120	60	120	60	60	120	30	149	114	149	126	126	114	114	114	126	2	0	3	2	3	1	1	1	1	3	17	1	0	2	2	5653
629	630	1	1	1	1	1	1	1	1	1	65	84	52	52	84	52	65	65	65	143	143	143	88	110	110	88	110	88	3	2	3	3	2	3	3	3	3	1	1	1	1	1	1	1	1	1	123	116	139	123	95	111	139	99	106	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	124	121	128	124	124	121	128	128	121	1	1	1	1	1	1	1	1	1	114	114	114	95	85	85	114	85	95	120	30	60	30	60	120	120	30	60	179	161	215	161	215	179	161	161	215	2	0	3	2	3	1	1	1	1	3	17	1	0	2	2	5662
630	631	1	1	1	1	1	1	1	1	1	130	104	104	169	169	130	104	169	169	210	273	168	273	168	273	210	210	210	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	139	111	116	116	123	123	144	128	172	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	70	76	84	84	84	84	76	70	84	1	1	1	1	1	1	1	1	1	127	95	95	95	106	106	127	106	127	120	120	120	60	120	60	60	120	30	214	163	214	180	180	163	163	163	180	2	0	3	1	3	1	1	1	1	3	22	1	0	2	2	5671
631	632	1	1	1	1	1	1	1	1	1	95	123	76	76	123	76	95	95	95	221	221	221	136	170	170	136	170	136	2	2	2	3	2	3	3	3	3	1	1	1	1	1	1	1	1	1	149	139	172	149	114	139	172	123	128	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	65	59	73	65	65	59	73	73	59	1	1	1	1	1	1	1	1	1	130	130	130	108	97	97	130	97	108	120	30	60	30	60	120	120	30	60	173	157	206	157	206	173	157	157	206	2	0	3	1	3	1	1	1	1	3	22	1	0	2	2	5680
632	633	1	1	1	1	1	1	1	1	1	140	182	112	112	182	112	140	140	140	260	260	260	160	200	200	160	200	160	2	2	2	3	2	2	3	2	3	1	1	1	1	1	1	1	1	1	177	165	210	182	132	165	210	144	156	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	80	71	92	80	80	71	92	92	71	1	1	1	1	1	1	1	1	1	154	154	154	128	115	115	154	115	128	120	30	60	30	60	120	120	30	60	247	224	292	224	292	247	224	224	292	2	0	3	17	3	1	1	1	1	3	22	1	0	2	2	5689
633	634	1	1	1	1	1	1	1	1	1	105	84	84	136	136	105	84	136	136	150	195	120	195	120	195	150	150	150	2	3	3	1	3	2	2	2	2	1	1	1	1	1	1	1	1	1	114	95	98	98	99	99	116	103	128	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	120	123	127	127	127	127	123	120	127	1	1	1	1	1	1	1	1	1	114	85	85	85	95	95	114	95	114	120	120	120	60	120	60	60	120	30	214	160	214	178	178	160	160	160	178	2	0	3	19	3	1	1	1	1	3	22	1	0	2	2	5698
634	635	1	1	1	1	1	1	1	1	1	20	32	25	32	20	25	20	32	25	50	65	65	40	65	40	40	40	50	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	58	76	68	68	63	53	70	76	76	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	70	66	63	63	63	66	63	66	66	1	1	1	1	1	1	1	1	1	42	42	38	38	42	38	50	50	42	30	120	30	60	30	30	60	30	60	105	105	105	81	89	89	89	105	89	3	0	3	1	3	1	1	1	1	3	15	1	0	2	2	5707
635	636	1	1	1	1	1	1	1	1	1	65	52	52	84	84	65	52	84	84	110	143	88	143	88	143	110	110	110	3	2	3	2	3	3	3	2	3	1	1	1	1	1	1	1	1	1	103	86	90	90	91	91	108	98	123	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	74	77	81	81	81	81	77	74	81	1	1	1	1	1	1	1	1	1	100	75	75	75	83	83	100	83	100	120	120	120	60	120	60	60	120	30	156	120	156	132	132	120	120	120	132	2	0	3	17	3	1	0	1	1	3	2	1	0	2	3	5716
636	637	1	1	1	1	1	1	1	1	1	65	52	52	84	84	65	52	84	84	100	130	80	130	80	130	100	100	100	3	2	3	2	3	2	3	3	3	1	1	1	1	1	1	1	1	1	99	83	90	90	90	90	106	95	123	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	91	94	98	98	98	98	94	91	98	1	1	1	1	1	1	1	1	1	100	75	75	75	83	83	100	83	100	120	120	120	60	120	60	60	120	30	172	129	172	143	143	129	129	129	143	2	0	3	1	3	1	1	1	1	3	2	1	0	2	3	5725
637	638	1	1	1	1	1	1	1	1	1	100	80	80	130	130	100	80	130	130	170	221	136	221	136	221	170	170	170	3	2	3	2	3	2	3	3	3	1	1	1	1	1	1	1	1	1	139	111	116	116	123	123	144	128	172	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	82	88	96	96	96	96	88	82	96	1	1	1	1	1	1	1	1	1	130	97	97	97	108	108	130	108	130	120	120	120	60	120	60	60	120	30	239	182	239	201	201	182	182	182	201	2	0	3	17	3	1	1	1	1	3	2	1	0	2	3	5734
638	639	1	1	1	1	1	1	1	1	1	76	123	95	123	76	95	76	123	95	140	182	182	112	182	112	112	112	140	3	2	2	2	2	2	3	2	2	1	1	1	1	1	1	1	1	1	111	139	128	128	116	103	128	132	139	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	69	61	55	55	55	61	55	61	61	1	1	1	1	1	1	1	1	1	98	98	88	88	98	88	118	118	98	30	120	30	60	30	30	60	30	60	205	205	205	159	174	174	174	205	174	2	0	3	17	3	1	1	1	1	3	2	1	0	2	3	5743
639	640	1	1	1	1	1	1	1	1	1	130	169	104	104	169	104	130	130	130	286	286	286	176	220	220	176	220	176	2	2	1	3	2	3	3	2	2	1	1	1	1	1	1	1	1	1	182	172	215	189	139	172	215	149	161	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	114	105	126	114	114	105	126	126	105	1	1	1	1	1	1	1	1	1	154	154	154	128	115	115	154	115	128	120	30	60	30	60	120	120	30	60	251	227	299	227	299	251	227	227	299	2	0	3	22	3	1	1	1	1	3	20	1	0	2	3	5752
640	641	1	1	1	1	1	1	1	1	1	36	58	45	58	36	45	36	58	45	70	91	91	56	91	56	56	56	70	3	3	3	3	2	3	3	3	3	1	1	1	1	1	1	1	1	1	90	106	98	98	91	83	99	106	106	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	67	63	60	60	60	63	60	63	63	1	1	1	1	1	1	1	1	1	52	52	47	47	52	47	62	62	52	30	120	30	60	30	30	60	30	60	118	118	118	91	100	100	100	118	100	3	0	3	1	3	1	1	1	1	3	2	1	0	2	3	5761
641	642	1	1	1	1	1	1	1	1	1	105	84	84	136	136	105	84	136	136	170	221	136	221	136	221	170	170	170	3	2	2	2	2	2	2	2	3	1	1	1	1	1	1	1	1	1	144	114	123	123	123	123	149	132	172	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	74	80	88	88	88	88	80	74	88	1	1	1	1	1	1	1	1	1	133	100	100	100	111	111	133	111	133	120	120	120	60	120	60	60	120	30	224	170	224	188	188	170	170	170	188	2	0	3	1	3	1	1	1	1	3	22	1	0	2	4	5770
642	643	1	1	1	1	1	1	1	1	1	52	84	65	84	52	65	52	84	65	110	143	143	88	143	88	88	88	110	3	2	1	2	2	2	3	2	3	1	1	1	1	1	1	1	1	1	95	111	103	103	98	90	106	111	111	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	112	108	105	105	105	108	105	108	108	1	1	1	1	1	1	1	1	1	86	86	77	77	86	77	103	103	86	30	120	30	60	30	30	60	30	60	188	188	188	142	157	157	157	188	157	3	0	3	1	3	1	1	1	1	3	2	1	0	2	4	5779
643	644	1	1	1	1	1	1	1	1	1	130	104	104	169	169	130	104	169	169	150	195	120	195	120	195	150	150	150	3	3	3	3	3	2	3	3	3	1	1	1	1	1	1	1	1	1	132	108	116	116	116	116	144	128	165	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	102	108	116	116	116	116	108	102	116	1	1	1	1	1	1	1	1	1	127	95	95	95	106	106	127	106	127	120	120	120	60	120	60	60	120	30	263	200	263	221	221	200	200	200	221	3	0	3	17	3	1	1	1	1	3	2	1	0	2	4	5788
644	645	1	1	1	1	1	1	1	1	1	120	156	96	96	156	96	120	120	120	247	247	247	152	190	190	152	190	152	2	2	2	3	2	2	3	2	3	1	1	1	1	1	1	1	1	1	165	156	198	172	128	156	198	132	144	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	71	63	81	71	71	63	81	81	63	1	1	1	1	1	1	1	1	1	148	148	148	123	111	111	148	111	123	120	30	60	30	60	120	120	30	60	200	182	236	182	236	200	182	182	236	3	0	3	1	3	1	1	1	1	3	25	1	0	2	4	5797
645	646	1	1	1	1	1	1	1	1	1	145	116	116	188	188	145	116	188	188	220	286	176	286	176	286	220	220	220	2	2	3	2	3	2	2	2	2	1	1	1	1	1	1	1	1	1	172	139	144	144	149	149	177	156	210	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	115	123	133	133	133	133	123	115	133	1	1	1	1	1	1	1	1	1	158	119	119	119	132	132	158	132	158	120	120	120	60	120	60	60	120	30	300	228	300	252	252	228	228	228	252	3	0	3	25	3	1	1	1	1	3	1	1	0	2	3	5806
646	647	1	1	1	1	1	1	1	1	1	105	136	84	84	136	84	105	105	105	221	221	221	136	170	170	136	170	136	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	144	132	165	144	108	132	165	114	123	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	59	53	67	59	59	53	67	67	53	1	1	1	1	1	1	1	1	1	124	124	124	103	93	93	124	93	103	120	30	60	30	60	120	120	30	60	167	151	198	151	198	167	151	151	198	2	0	3	1	3	1	0	1	1	3	22	1	0	2	4	5815
647	648	1	1	1	1	1	1	1	1	1	75	97	60	60	97	60	75	75	75	143	143	143	88	110	110	88	110	88	2	2	2	3	2	3	3	3	3	1	1	1	1	1	1	1	1	1	99	95	114	99	80	95	114	83	90	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	51	48	55	51	51	48	55	55	48	1	1	1	1	1	1	1	1	1	91	91	91	76	68	68	91	68	76	120	30	60	30	60	120	120	30	60	106	96	125	96	125	106	96	96	125	3	0	3	1	3	1	1	1	1	3	2	1	0	2	4	5824
648	649	1	1	1	1	1	1	1	1	1	64	104	80	104	64	80	64	104	80	140	182	182	112	182	112	112	112	140	3	2	2	3	2	3	3	3	3	1	1	1	1	1	1	1	1	1	116	144	132	132	128	108	132	144	144	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	133	125	119	119	119	125	119	125	125	1	1	1	1	1	1	1	1	1	95	95	85	85	95	85	114	114	95	30	120	30	60	30	30	60	30	60	248	248	248	197	214	214	214	248	214	1	0	3	17	3	0	1	1	1	3	2	1	0	3	2	5833
649	650	1	1	1	1	1	1	1	1	1	125	100	100	162	162	125	100	162	162	190	247	152	247	152	247	190	190	190	3	2	3	2	3	2	3	2	3	1	1	1	1	1	1	1	1	1	161	128	132	132	139	139	165	144	189	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	190	196	204	204	204	204	196	190	204	1	1	1	1	1	1	1	1	1	154	115	115	115	128	128	154	128	154	120	120	120	60	120	60	60	120	30	354	279	354	304	304	279	279	279	304	3	0	3	22	3	0	1	1	1	3	14	1	0	3	3	5842
650	651	1	1	1	1	1	1	1	1	1	155	201	124	124	201	124	155	155	155	273	273	273	168	210	210	168	210	168	3	3	3	3	3	3	3	3	2	1	1	1	1	1	1	1	1	1	165	156	198	172	128	156	198	132	144	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	71	63	81	71	71	63	81	81	63	1	1	1	1	1	1	1	1	1	148	148	148	123	111	111	148	111	123	120	30	60	30	60	120	120	30	60	200	182	236	182	236	200	182	182	236	2	0	3	1	3	0	1	1	1	3	25	1	0	3	4	5851
651	652	1	1	1	1	1	1	1	1	1	100	162	125	162	100	125	100	162	125	210	273	273	168	273	168	168	168	210	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	139	172	156	156	144	128	156	165	172	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	81	71	63	63	63	71	63	71	71	1	1	1	1	1	1	1	1	1	123	123	111	111	123	111	148	148	123	30	120	30	60	30	30	60	30	60	236	236	236	182	200	200	200	236	200	3	0	3	1	3	1	1	1	1	3	25	1	0	3	2	5860
652	653	1	1	1	1	1	1	1	1	1	80	64	64	104	104	80	64	104	104	110	143	88	143	88	143	110	110	110	3	2	3	2	3	2	3	2	2	1	1	1	1	1	1	1	1	1	114	95	98	98	99	99	116	103	132	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	84	87	91	91	91	91	87	84	91	1	1	1	1	1	1	1	1	1	109	82	82	82	91	91	109	91	109	120	120	120	60	120	60	60	120	30	170	128	170	142	142	128	128	128	142	4	0	3	14	3	1	1	1	1	3	2	1	0	3	2	5869
653	654	1	1	1	1	1	1	1	1	1	65	52	52	84	84	65	52	84	84	130	169	104	169	104	169	130	130	130	3	3	3	2	3	2	3	3	3	1	1	1	1	1	1	1	1	1	99	83	86	86	90	90	103	91	111	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	112	115	119	119	119	119	115	112	119	1	1	1	1	1	1	1	1	1	100	75	75	75	83	83	100	83	100	120	120	120	60	120	60	60	120	30	200	152	200	168	168	152	152	152	168	2	0	3	17	3	1	1	1	1	3	2	1	0	3	3	5878
654	655	1	1	1	1	1	1	1	1	1	84	136	105	136	84	105	84	136	105	170	221	221	136	221	136	136	136	170	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	14	19	19	19	15	14	14	15	19	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	77	69	63	63	63	69	63	69	69	1	1	1	1	1	1	1	1	1	12	12	11	11	12	11	14	14	12	30	120	30	60	30	30	60	30	60	210	210	210	160	177	177	177	210	177	3	0	3	22	6	1	1	1	1	3	1	1	0	1	4	5887
